id,region,sec_uid,unique_id,nickname,signature,avatar,verified,secret,aweme_count,following_count,follower_count,favoriting_count,total_favorited,ins_id,youtube_channel_title,youtube_channel_id,twitter_name,twitter_id,author_id
7505190963024380974,US,MS4wLjABAAAAbY5wcKoMbDcLaSht3PI4ioXAI8XHUT7qyZdU7B8MBX2YeYzSD8nkYHVNdupwjykJ,user98632662027563,CloudyWithAChance,,https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=c62198f6&x-expires=1748404800&x-signature=TIY9pMl0tQEWCINXn2dSfeiUyJQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,15,0,7,0,,,,,,6724659169629340678
7347865968981885958,CA,MS4wLjABAAAASiPSF8OKia3omHl-qIZB8PGH_WQ_fgm-B0k9QKG8_NR5yE0WXK5fiVxeBH-THCwV,realevilwithin,realEVILwithin,"Fu@k Maple magas and Pierre supporters, and all maga and Trump supporters!!",https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5e72c04934f7e7a3f3032918bdc88d8f~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=2536a2c1&x-expires=1748404800&x-signature=WR4JWKsITWGRssxDNhTwTQbYhH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,28,3,116,0,,,,,,6724659169629340678
6851738069214118917,US,MS4wLjABAAAAjebS0gzmErD_KyGWAHr4tvLlG7ICJqImstuTxbmZ3cIURzyb6f2qmKv2ZxL251k_,lizzypooandpheebsno.1fan,Lucy,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/63652ffc5c4466c638c789aaaf7c0376~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=6532703a&x-expires=1748404800&x-signature=3y3oDYIw9PVKgwctOCeA75jy8H0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,1666,214,0,6338,,,,,,6724659169629340678
7142597169772577835,US,MS4wLjABAAAAnLvrI3T-4x1doKqHCAsdQy-1KmJKHD9pNFhF5mQehtm7vAF7kjDTM7jdvZF7v10l,michael31335,NYC.IKE718,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352941805366673450~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=eb3d2378&x-expires=1748404800&x-signature=BlC4u%2BcHLJWW%2ByY4BvIr%2BZ2pYU4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,318,10,0,0,,,,,,6724659169629340678
6760302482381931525,US,MS4wLjABAAAAVygJ9HzrmuvmoklzeRkMCa96MnV9AO2i9NQNu6_3VtPhzeQLVuLvAH9_l6FE6nNP,ichangedmyusercausemfs,Idonotknow2836,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/291c1329f1a9cc7d458c8c04c5391daa~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=d7c8b05f&x-expires=1748404800&x-signature=xYjakxy8GeYYGx%2BSlRBSOvBCspw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,507,44,0,0,,,,,,6724659169629340678
7144103249670521898,US,MS4wLjABAAAAonQbWu1gB9OvdxxI6PDvIoF7I_t18ackt1zQmN5obJeBY-Q_dep5WPNle64FFxly,cristianoalbanes,Cris,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/deb7b81996fdaeecc1fd453d0f5b91bc~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=da0ce5c1&x-expires=1748404800&x-signature=On05eGFus7bURpuAJ4IGA62oEHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,1075,124,0,80,,,,,,6724659169629340678
7506213542837781550,US,MS4wLjABAAAAR7m8WIl8z0nr-tbRhLoHE7b8DsCohvKqkXdUwcgRYxJamaIm29tty3YlZbXf5zaC,richisrichardx,richisrichardx,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/32a9e15ee5f150c34ec84ed6b40ffb05~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=79bb2eca&x-expires=1748404800&x-signature=E%2BRqYv9negcFy2vG%2FMxeXA5DIvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,137,0,0,0,,,,,,6724659169629340678
7050276279541187630,US,MS4wLjABAAAAjn24vN5U3d2Xay21VIKdoKgF5_jd2cVBAT2fx3bSSVE-7FLn97WJI5AQTof79MMq,hbmom40,HBMom40,,https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=208fdb7d&x-expires=1748404800&x-signature=WI0fYTji3sEkTKxdjtF%2Bwc6Oddw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,76,0,0,0,,,,,,6724659169629340678
7455479296906609710,US,MS4wLjABAAAAuuKSRyVdgiXTEa0QVRnUCc_JGiHzf2W7SHLnj36kn0P8nEN-pCgWTyKyJ4Ry-2S2,heyjustaclassic5,heyjustaclassic5,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/affd86a8fc4eb4acf884c1f8253de03a~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=2a2530a1&x-expires=1748404800&x-signature=8lxqBFOnaJ8jiDHEe4LgbnvrG5w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,304,0,0,0,,,,,,6724659169629340678
7211637341714482219,US,MS4wLjABAAAA3z3T9Omxyak554LiuUegqPH7TkOdHC1SG2dYuS9Kbg3-jGqXVivhUiyOYsKS0R6Q,user73161025945323,Melissx13,,https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=c62198f6&x-expires=1748404800&x-signature=TIY9pMl0tQEWCINXn2dSfeiUyJQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,32,18,13,0,,,,,,6724659169629340678
6757369729746682886,US,MS4wLjABAAAAVo5Thzy-Gl2ukkRULYNDKrxY8sr5uFIyTJiOcmraeIgHgoHq4CBIlZ_Aqe2qE9dd,halierami,Halie Ramirez,"B Corp Baddie //
Trying to be sustainable // 
Degradable Podcast🤘🏼🌎",https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e133f80d3e714c7b4b2a67f1fb6fe3d1~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=a3ec7c83&x-expires=1748404800&x-signature=o6vZpFKHXjyU49dAwN6vP1YDn6g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,36,439,188,1906,1694,,,,,,6724659169629340678
7485247833030984750,US,MS4wLjABAAAAxxxmsKo7h2wSf3AfT6FsLhZxHskRjl51sQ1KygrXU2r4RaUsrlzRN7f2ooMZMp_B,0ndhdf273,0,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2d62a54f40731a7d3c8bb3086bcf193b~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=ed363016&x-expires=1748404800&x-signature=CVPCmg0jRyv59X8Qhl7lYI%2B7M8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,349,0,0,0,,,,,,6724659169629340678
95476873308012544,US,MS4wLjABAAAAgDoW6TtpIh_Ypos0D8Zl82QmDFch_MVMNtlt-L-MpgHjghrapvS2dbOJMd2ghFgV,dacoriancampbell,Dacorian Campbell,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fb4436d9b4c1af3bf55b4e02e981181a~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=57b54ccd&x-expires=1748404800&x-signature=yplh68KgtIhhbFgWEG7FXoC1xcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,21,3990,304,32033,461,,,,,,6724659169629340678
7344507353793119275,US,MS4wLjABAAAAsUmHSUrierhuu3uRdHDDBpujQxkCcApKQ_wZSqaolBq7FlMASq8gUfWtDKRekgqG,libertad2460,libertad24,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a8fc6056b47db5977af8f813a8ff83cc~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=5ea42fd2&x-expires=1748404800&x-signature=x%2BWHIQrFp68Q%2FNuYgODdp6E5k9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,851,61,14510,0,,,,,,6724659169629340678
6827225450512008198,US,MS4wLjABAAAAWAySQroUk7WycrGdjVFO74Zvghw43uGh1dolkNMHu2D5YlYiFoYBgN-p1XOnxetc,_rayna87_,Rayna,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bea01f9dc28969d630d8abe95ed4f796~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=65f8f1a9&x-expires=1748404800&x-signature=%2FPtqDVDtZ8dn7HXoZyl0VZ3CiIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,378,75,0,446,,,,,,6724659169629340678
62863583646126080,US,MS4wLjABAAAAizq1MucZHVKLHJ-EzdmJkvb01pW7P3z4vWX_PQGOBBWh7gjYdr-VwjPRliGRsOKG,ryanbomar_,ryan bomar,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/51d45eecb7c7a95e117fc6814e639a8f~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=c1e41ee5&x-expires=1748404800&x-signature=cRwE6okmFMFLfehgX1godA0nxfA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,10000,637,0,451,,,,,,6724659169629340678
7408635403329373190,CA,MS4wLjABAAAAT11M3q7GmU_RakHWE9UkFZqaZYRvLPWmzWA-lBRCyPXsvwFT8cjh_h8vmaxj-Qlk,miaeshjifv1,Miyaaaaaa,,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a49f75880b839e10760b0dc49911c6d2~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=747d69ba&x-expires=1748404800&x-signature=r623w9A3NjaoFg6PMcRmtYYWRHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,85,3,290,0,,,,,,6724659169629340678
7355716607434048554,US,MS4wLjABAAAAj979C8icTPQ7pRQSwyLvs6Ov11BSi7Memn9MiRXVdi5soSmZ2PBtMtnJNt1TPDz0,this_is_not_lillian,✨🎀Lillian🎀✨,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1c4bcf9eb09bd902069b56722c9b881a~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=e41d42f2&x-expires=1748404800&x-signature=6MpHSdSZiquo9hfdsVljbF4Bec4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,27,270,115,26587,4960,this_is_not_lillian,,,,,6724659169629340678
6816376104421983238,US,MS4wLjABAAAAZHEFnHPsEc378OK1BiVAV5QvNjBIaY6EV3vvbuLV-AEjUcimeg_pHeXQGZzZ59Td,avacadamcneileous,ava,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/741c002cc31f1aaaa987e698b2a23173~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=4e365bbd&x-expires=1748404800&x-signature=Od%2BLdOIF5U1YYm83L%2FdXSku0fHw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,8,313,276,235626,1917,,,,,,6724659169629340678
7353445710048461867,US,MS4wLjABAAAAvm-t0-MaVvK4s50R93VzLaySByJjsHjiIbA3HbSGYCatjC8Jqeodq0F-XWLMOw5y,echozulu_31,El_Capitan,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9b515e5934ada3404488cff9a9f257af~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=06bee458&x-expires=1748404800&x-signature=G6w7bDgksigWZwswaQCi%2FbqxJZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,581,25,4274,3,,,,,,6724659169629340678
6646152949122056197,US,MS4wLjABAAAAIzSHZvIF54gn3D-yq8SqsrGv3PiRe1H2SVWvZh1wUnizzGYbmTsxcR-rtpNJmlKK,mofiasiller,Sofia,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c4742426dfe09827d5b2896190377f45~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=1cc0cdb9&x-expires=1748404800&x-signature=h%2BijEsNPAy277VgyxsM9aj74ltE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,391,355,0,12456,,,,,,6724659169629340678
6905931465750676486,US,MS4wLjABAAAAs0KktJEOsPOQJBB0_zLq_rsiFL5FelvpgO6u4GFGSoFNWMvMjeu_zh75XG5sHygg,aomdaniel,Daniel,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345663343614509102~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=2b4a1984&x-expires=1748404800&x-signature=HlSzwPjvZVF9008FCwRHk2EsOgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,387,262,134918,0,,,,,,6724659169629340678
7050283701524153349,US,MS4wLjABAAAAah2pCO7LxOa5j8Z11AAffYH2iRMzj5JnEDDxEIZXiVQ35QQUDIQ-tHzaxvcGaQGo,spooner.sarah,Spooner.Sarah,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345918001121591338~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=3da32aef&x-expires=1748404800&x-signature=NSBYPqQv0XS3vZ3shG27%2F2hYdMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,206,26,2125,0,,,,,,6724659169629340678
7507887715916989482,US,MS4wLjABAAAAnIqjaDszCRyoaIIT87pl43uDWMUzLIi0QW-XPDIT3D2jaUCd7iQMhrVzHDPZqLt0,samanthawilliams1241,Samantha,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/907085ea8e73a687ebeedf4dafdd417d~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=64be3039&x-expires=1748404800&x-signature=X0tjJaOs%2BXutwk3L9Z1QBMBU6nQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,11,0,109,0,,,,,,6724659169629340678
6883533938669831170,ID,MS4wLjABAAAAWVvezNGk_aid_-PcIuKzBMiV9m1MgufeDTf55MWBmdtMqO0lDF-uCeqH2VdunR1y,dhikafaiz,Dhika,,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fac78188b67f4de95e52b5adac6f6ac7~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=1ca21f86&x-expires=1748404800&x-signature=mukFuE4QydZ8ExsV4nfukkfSyxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,2,1982,37,63028,10,,,,,,6724659169629340678
7184931458301281326,US,MS4wLjABAAAAetBvOdM6d8O3p7ZJrmzdELSRBRs8DCqBlxAtk1TcU2VgFME-fcNA3806DpHrUTdz,vegan_kween,Vegan Kween,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352932489465167915~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=88b25133&x-expires=1748404800&x-signature=x%2B%2BKiEb2bNIFiMwXtsmYzrX2dko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,82,31,5158,0,,,,,,6724659169629340678
7410051601254597674,US,MS4wLjABAAAAH7zxJyUavebiFeZFS3SsWmokQ1EqJOxGBcyq1GARNQpmteK86bVQfO3SgcuF_x2Y,appleuser10100,uhliaes,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/97f17ded8ed31abcc7926777337ab6ee~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=ee6dab26&x-expires=1748404800&x-signature=OGFz9H%2BmVJNxTv9Dd2SAa2Hr3tI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,268,5,8797,0,,,,,,6724659169629340678
7491740556971492398,US,MS4wLjABAAAAilq2aJctsseZjQXd0NRA2hbl78-dHGQhXRDnorlB99NyqlNwrmmJxNNL_BqSV213,ctrlaltelite8,CtrlAltElite,NYC 🗽,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5296ea32906042382f22d19d99e27aed~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=510d71a0&x-expires=1748404800&x-signature=VXCrsK7vRKfLqAcTboX5diAOwjw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,150,0,6420,11,,,,,,6724659169629340678
7337317500801713184,IE,MS4wLjABAAAATfKHkX7BN9N6YgC_q5uqO8HAoPeiPXWLzNZ_dhRZ-9C8LE9mklbmJhDRogZy1YBq,cliona474,Cliona,,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7337317720394760224~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=fc6d88df&x-expires=1748404800&x-signature=TqLojsr5YqJuY00cSJTc0MOLUKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,217,1,843,0,,,,,,6724659169629340678
6750097825118716933,US,MS4wLjABAAAAYbq8XRPwvWxKADBALoLUoTCCKEGACErtvFTmYTuqvXXKrUxMeNZnECYMY5h4D5OF,owenlarson93,Owen Larson,"18
I like cassettes records bass guitar 
and hot moms",https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7379644582247530539~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=52c42ce9&x-expires=1748404800&x-signature=d1tJ%2FY96DtHWfv2MXzI%2FYiQm52Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,10,2596,169,201130,362,,,,,,6724659169629340678
7507371999259214878,US,MS4wLjABAAAAP-7HKP9tfU6sQv9QX4CP_HK056MmF6LVXCEIAORGo4T1REVPh--Bli1B9P4raB8_,potuspoopypants34,PresidentPoopyPants,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f3f9af3c315d4454ef6972b178b37a57~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=b83a7d60&x-expires=1748404800&x-signature=tYy0RE4vHiu7l7U90i2ZXNWv2Kc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,5,105,779,358,1015,,,,,,6724659169629340678
7472602538937435182,US,MS4wLjABAAAA5GXmAZIWeuqF1aiYYRQynx546NwiOcE4o7tZEd1tsqxn0sp_7kLTiWFYEP2ceUzj,brianne.shank,brianne.shank,❀⋆.ೃ࿔･✮⋆𖦹,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/37dbeb24fa408548af1c7f5e4334878e~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=3b7593fc&x-expires=1748404800&x-signature=5Ef27dZy7gsU7WB8GeTUXpvSsAc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,6,143,60,4527,207,,,,,,6724659169629340678
6982337146124600325,US,MS4wLjABAAAAHNhXVACXeH_6BVNUNOTEa9L-rMQqV_FbR5zX5p_33X_3F1z1Cbsj405GrX6uB26L,foxinahoodie,Seagleam,silly goose :3,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bb77571d9f4501cd39fedd7c569be167~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=7ab83667&x-expires=1748404800&x-signature=bvPmQo1anzUi61qTVkGXjQcH%2BEM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,35,22,213,0,,,,,,6724659169629340678
55425758491357184,US,MS4wLjABAAAAnF8UlwnxdsUpsNu-JH43Rj8SapbUJV4EoqfdNBEfXDbqHHBpjVrRiHNxJRLSyidj,patrick_4de,Patrick Forde,"Purchase D/T ‘27
Bklyn, NY",https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ad109064c6014f382c8304aa7e619f9f~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=ecebf839&x-expires=1748404800&x-signature=VaKenQk%2FArC5Z8h94CGxfiIDIHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,4324,486,134671,737,patrick_4de,Patrick Forde,UCPEcplczWirXJMOicIOT-Uw,,,6724659169629340678
7043469364616512518,PL,MS4wLjABAAAAXxeyRZYuK7JLMkKXSeRLa-KYUnpOdyZ-_8OuAJzqJiP7byRkTeEaGi-GsTzzSBKv,embe_music,embe_music,,https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/04709bd92986de82b2847e338426aca0~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=3f650143&x-expires=1748404800&x-signature=vKy%2FjMrzbDFaNS3vUfnROkJhcNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,276,0,0,0,,,,,,6724659169629340678
7307125244395930666,US,MS4wLjABAAAA3MJF4FB_ZwfFP1lCmM5NLD-n5fyAv6HpFsRgxS_xGvtwmtchj3uek5CCtifCzevd,saloumaabdul,Salouma_abdoul,,https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=208fdb7d&x-expires=1748404800&x-signature=WI0fYTji3sEkTKxdjtF%2Bwc6Oddw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,57,0,0,0,,,,,,6724659169629340678
7021605659465286661,US,MS4wLjABAAAAQIjPXXfo4bCUVgIfLfLCZnLl9LPHPTk0S4te1MOmxrrs9_ub6fRRX8JseNErCKmE,user4921781748561,oreoshelbyks2025,"Kansas 🌾

Like+Follow 👍🏼",https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3301d42c0af7730ff7cfca49db5f508e~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=202d3dcb&x-expires=1748404800&x-signature=sOZnbb6VVH7aaqzkHxfGOK7F3R4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,15,1381,351,60120,14,,,,,,6724659169629340678
6553288556498932736,US,MS4wLjABAAAAsgWP0JgH_fKLSntj6fwNxjxdIH08kGix6ZquVVK6JpyGXzCqlM2BSQUEUs4idCMt,basicallybionic,BasicallyBionic,I am what remains.,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dc3bb45dde6c0935dfcc550bd55f1996~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9722&refresh_token=cc159471&x-expires=1748404800&x-signature=tgHebX0IizziPeOXwRXliBVeYlU%3D&t=4d5b0474&ps=82dc5187&shp=30310797&shcp=65db1d19&idc=useast5,False,False,18,3741,506,64455,943,,,,,,6724659169629340678
7503792409604768811,US,MS4wLjABAAAA53v3pOvedpjvnPLBVKL25l70uSanGQEO6c3k5Lt1MIceOqGfGwuxBBE5FXzDowUs,sailfyqjbvy,yehey,,https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=208fdb7d&x-expires=1748404800&x-signature=WI0fYTji3sEkTKxdjtF%2Bwc6Oddw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,38,0,128,0,,,,,,6724659169629340678
7507432697067242542,US,MS4wLjABAAAAXrYu1kBGIG8lbZqJFx_tPPhT5_Z1ma1maplD6aPI5faEaNoFahvxWDWZgwAycqh8,agebt1627,richgoesrogue,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b0fcda56256286c61131cafa7ba97e52~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=331ba1d2&x-expires=1748404800&x-signature=UPjfg2Kl8koPVGqTObOm7bOCtB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,33,2,129,0,,,,,,6724659169629340678
6766809344891470853,US,MS4wLjABAAAAEgVC2Pgo8KK-QL6YVvSBU2ja7GQuRJSbjB-BJsXMPPnHP5yanCfNW1t92rqf4FDQ,ky13esi,ky13esi,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6c34516f26415a40d3167341a739940e~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=86ad27ae&x-expires=1748404800&x-signature=XkBy6l05vRs4l2IWjNJzQCNBD8k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,True,0,403,65,0,913,,,,,,6724659169629340678
7500020521880716331,US,MS4wLjABAAAA9LQ2yTnUVmv-fX-JLAJxFxx7ZAz3iZxC0r1C57rLMmq7lz-RYaEEoVOeN8fN6AT1,tu728423,tonyursetti1,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0ff0e162dee52b2c6be6e6c55ab0cd8b~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=2d6c5a03&x-expires=1748404800&x-signature=1npQwyD768lorIB1LCu40c1UxpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,0,76,8,771,0,,,,,,6724659169629340678
7507820227132998699,US,MS4wLjABAAAAk-iekC-V5qdfMyPymcQm2FTMVhloNpk2fkCXQdg296a4KkYmQ4vTa_6CASSDfn9w,maydaymaydaymayday3,MAYDAY,"This is MAYDAY. A call to action, a refusal to kneel, a warning shot to tyranny.",https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/eaf940bc90d905bbc4ba841b2290c46b~tplv-tiktokx-cropcenter:300:300.jpeg?dr=9638&refresh_token=8b7f9f1b&x-expires=1748404800&x-signature=A3PLAoodIgzlhXZJ1%2B8lBT2cpCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=65db1d19&idc=useast5,False,False,3,80,10,161,180,,,,,,6724659169629340678
